online,max_stack,code_distance,meas_error,physical_error_rate,error_count,run_count,time_run
bool,float64,int64,bool,float64,int64,int64,int64
True,inf,35,True,0.006,12782,1024000,776
True,inf,35,True,0.006,12841,1024000,778
True,inf,35,True,0.006,12859,1024000,780
True,inf,35,True,0.006,12916,1024000,782
True,inf,35,True,0.006,12899,1024000,784
True,inf,35,True,0.006,12972,1024000,786
True,inf,35,True,0.006,13023,1024000,788
True,inf,35,True,0.006,13070,1024000,790
True,inf,35,True,0.006,13084,1024000,792
True,inf,35,True,0.006,13127,1024000,794
True,inf,35,True,0.006,13139,1024000,796
True,inf,35,True,0.006,13227,1024000,798
True,inf,35,True,0.006,13239,1024000,800
True,inf,35,True,0.006,13314,1024000,802
True,inf,35,True,0.006,13320,1024000,804
True,inf,35,True,0.006,13354,1024000,806
True,inf,35,True,0.006,13402,1024000,808
True,inf,35,True,0.006,13434,1024000,810
True,inf,35,True,0.006,13462,1024000,812
True,inf,35,True,0.006,13516,1024000,814
True,inf,35,True,0.006,13567,1024000,816
True,inf,35,True,0.006,13574,1024000,818
True,inf,35,True,0.006,13632,1024000,820
True,inf,35,True,0.006,13643,1024000,822
True,inf,35,True,0.006,13702,1024000,824
True,inf,35,True,0.006,13776,1024000,826
True,inf,35,True,0.006,13781,1024000,828
True,inf,35,True,0.006,13817,1024000,830
True,inf,35,True,0.006,13864,1024000,832
True,inf,35,True,0.006,13899,1024000,834
True,inf,35,True,0.006,13940,1024000,836
True,inf,35,True,0.006,13960,1024000,838
True,inf,35,True,0.006,13993,1024000,840
True,inf,35,True,0.006,14064,1024000,842
True,inf,35,True,0.006,14078,1024000,844
True,inf,35,True,0.006,14082,1024000,846
True,inf,35,True,0.006,14160,1024000,848
True,inf,35,True,0.006,14167,1024000,850
True,inf,35,True,0.006,14236,1024000,852
True,inf,35,True,0.006,14275,1024000,854
True,inf,35,True,0.006,14359,1024000,856
True,inf,35,True,0.006,14406,1024000,858
True,inf,35,True,0.006,14444,1024000,860
True,inf,35,True,0.006,14469,1024000,862
True,inf,35,True,0.006,14508,1024000,864
True,inf,35,True,0.006,14537,1024000,866
True,inf,35,True,0.006,14577,1024000,868
True,inf,35,True,0.006,14585,1024000,870
True,inf,35,True,0.006,14627,1024000,872
True,inf,35,True,0.006,14634,1024000,874
True,inf,35,True,0.006,14696,1024000,876
True,inf,35,True,0.006,14714,1024000,878
True,inf,35,True,0.006,14744,1024000,880
True,inf,35,True,0.006,14771,1024000,882
True,inf,35,True,0.006,14825,1024000,884
True,inf,35,True,0.006,14821,1024000,886
True,inf,35,True,0.006,14867,1024000,888
True,inf,35,True,0.006,14895,1024000,890
True,inf,35,True,0.006,14944,1024000,892
True,inf,35,True,0.006,14994,1024000,894
True,inf,35,True,0.006,15021,1024000,896
True,inf,35,True,0.006,15074,1024000,898
True,inf,35,True,0.006,15061,1024000,900
True,inf,35,True,0.006,15147,1024000,902
True,inf,35,True,0.006,15167,1024000,904
True,inf,35,True,0.006,15211,1024000,906
True,inf,35,True,0.006,15249,1024000,908
True,inf,35,True,0.006,15289,1024000,910
True,inf,35,True,0.006,15301,1024000,912
True,inf,35,True,0.006,15339,1024000,914
True,inf,35,True,0.006,15352,1024000,916
True,inf,35,True,0.006,15391,1024000,918
True,inf,35,True,0.006,15447,1024000,920
True,inf,35,True,0.006,15513,1024000,922
True,inf,35,True,0.006,15551,1024000,924
True,inf,35,True,0.006,15598,1024000,926
True,inf,35,True,0.006,15589,1024000,928
True,inf,35,True,0.006,15670,1024000,930
True,inf,35,True,0.006,15744,1024000,932
True,inf,35,True,0.006,15790,1024000,934
True,inf,35,True,0.006,15834,1024000,936
True,inf,35,True,0.006,15852,1024000,938
True,inf,35,True,0.006,15887,1024000,940
True,inf,35,True,0.006,15906,1024000,942
True,inf,35,True,0.006,15940,1024000,944
True,inf,35,True,0.006,15976,1024000,946
True,inf,35,True,0.006,16002,1024000,948
True,inf,35,True,0.006,16064,1024000,950
True,inf,35,True,0.006,16091,1024000,952
True,inf,35,True,0.006,16108,1024000,954
True,inf,35,True,0.006,16148,1024000,956
True,inf,35,True,0.006,16155,1024000,958
True,inf,35,True,0.006,16208,1024000,960
True,inf,35,True,0.006,16244,1024000,962
True,inf,35,True,0.006,16245,1024000,964
True,inf,35,True,0.006,16276,1024000,966
True,inf,35,True,0.006,16327,1024000,968
True,inf,35,True,0.006,16398,1024000,970
True,inf,35,True,0.006,16465,1024000,972
True,inf,35,True,0.006,16497,1024000,974
True,inf,35,True,0.006,16534,1024000,976
True,inf,35,True,0.006,16567,1024000,978
True,inf,35,True,0.006,16595,1024000,980
True,inf,35,True,0.006,16650,1024000,982
True,inf,35,True,0.006,16693,1024000,984
True,inf,35,True,0.006,16710,1024000,986
True,inf,35,True,0.006,16753,1024000,988
True,inf,35,True,0.006,16790,1024000,990
True,inf,35,True,0.006,16848,1024000,992
True,inf,35,True,0.006,16826,1024000,994
True,inf,35,True,0.006,16907,1024000,996
True,inf,35,True,0.006,16974,1024000,998
True,inf,50,True,0.006,0,1024000,0
True,inf,50,True,0.006,0,1024000,2
True,inf,50,True,0.006,0,1024000,4
True,inf,50,True,0.006,0,1024000,6
True,inf,50,True,0.006,0,1024000,8
True,inf,50,True,0.006,0,1024000,10
True,inf,50,True,0.006,0,1024000,12
True,inf,50,True,0.006,0,1024000,14
True,inf,50,True,0.006,0,1024000,16
True,inf,50,True,0.006,0,1024000,18
True,inf,50,True,0.006,0,1024000,20
True,inf,50,True,0.006,0,1024000,22
True,inf,50,True,0.006,0,1024000,24
True,inf,50,True,0.006,0,1024000,26
True,inf,50,True,0.006,0,1024000,28
True,inf,50,True,0.006,0,1024000,30
True,inf,50,True,0.006,0,1024000,32
True,inf,50,True,0.006,0,1024000,34
True,inf,50,True,0.006,0,1024000,36
True,inf,50,True,0.006,0,1024000,38
True,inf,50,True,0.006,0,1024000,40
True,inf,50,True,0.006,0,1024000,42
True,inf,50,True,0.006,0,1024000,44
True,inf,50,True,0.006,1,1024000,46
True,inf,50,True,0.006,1,1024000,48
True,inf,50,True,0.006,2,1024000,50
True,inf,50,True,0.006,4,1024000,52
True,inf,50,True,0.006,3,1024000,54
True,inf,50,True,0.006,4,1024000,56
True,inf,50,True,0.006,4,1024000,58
True,inf,50,True,0.006,8,1024000,60
True,inf,50,True,0.006,7,1024000,62
True,inf,50,True,0.006,9,1024000,64
True,inf,50,True,0.006,11,1024000,66
True,inf,50,True,0.006,13,1024000,68
True,inf,50,True,0.006,17,1024000,70
True,inf,50,True,0.006,17,1024000,72
True,inf,50,True,0.006,17,1024000,74
True,inf,50,True,0.006,25,1024000,76
True,inf,50,True,0.006,31,1024000,78
True,inf,50,True,0.006,31,1024000,80
True,inf,50,True,0.006,34,1024000,82
True,inf,50,True,0.006,37,1024000,84
True,inf,50,True,0.006,45,1024000,86
True,inf,50,True,0.006,42,1024000,88
True,inf,50,True,0.006,56,1024000,90
True,inf,50,True,0.006,56,1024000,92
True,inf,50,True,0.006,64,1024000,94
True,inf,50,True,0.006,65,1024000,96
True,inf,50,True,0.006,64,1024000,98
True,inf,50,True,0.006,79,1024000,100
True,inf,50,True,0.006,77,1024000,102
True,inf,50,True,0.006,98,1024000,104
True,inf,50,True,0.006,101,1024000,106
True,inf,50,True,0.006,112,1024000,108
True,inf,50,True,0.006,114,1024000,110
True,inf,50,True,0.006,134,1024000,112
True,inf,50,True,0.006,137,1024000,114
True,inf,50,True,0.006,143,1024000,116
True,inf,50,True,0.006,151,1024000,118
True,inf,50,True,0.006,159,1024000,120
True,inf,50,True,0.006,165,1024000,122
True,inf,50,True,0.006,168,1024000,124
True,inf,50,True,0.006,177,1024000,126
True,inf,50,True,0.006,178,1024000,128
True,inf,50,True,0.006,196,1024000,130
True,inf,50,True,0.006,198,1024000,132
True,inf,50,True,0.006,207,1024000,134
True,inf,50,True,0.006,214,1024000,136
True,inf,50,True,0.006,227,1024000,138
True,inf,50,True,0.006,244,1024000,140
True,inf,50,True,0.006,250,1024000,142
True,inf,50,True,0.006,254,1024000,144
True,inf,50,True,0.006,259,1024000,146
True,inf,50,True,0.006,274,1024000,148
True,inf,50,True,0.006,283,1024000,150
True,inf,50,True,0.006,290,1024000,152
True,inf,50,True,0.006,308,1024000,154
True,inf,50,True,0.006,293,1024000,156
True,inf,50,True,0.006,327,1024000,158
True,inf,50,True,0.006,331,1024000,160
True,inf,50,True,0.006,352,1024000,162
True,inf,50,True,0.006,370,1024000,164
True,inf,50,True,0.006,368,1024000,166
True,inf,50,True,0.006,392,1024000,168
True,inf,50,True,0.006,389,1024000,170
True,inf,50,True,0.006,404,1024000,172
True,inf,50,True,0.006,427,1024000,174
True,inf,50,True,0.006,432,1024000,176
True,inf,50,True,0.006,448,1024000,178
True,inf,50,True,0.006,458,1024000,180
True,inf,50,True,0.006,467,1024000,182
True,inf,50,True,0.006,479,1024000,184
True,inf,50,True,0.006,502,1024000,186
True,inf,50,True,0.006,522,1024000,188
True,inf,50,True,0.006,533,1024000,190
True,inf,50,True,0.006,541,1024000,192
True,inf,50,True,0.006,547,1024000,194
True,inf,50,True,0.006,547,1024000,196
True,inf,50,True,0.006,564,1024000,198
True,inf,50,True,0.006,588,1024000,200
True,inf,50,True,0.006,593,1024000,202
True,inf,50,True,0.006,608,1024000,204
True,inf,50,True,0.006,612,1024000,206
True,inf,50,True,0.006,650,1024000,208
True,inf,50,True,0.006,637,1024000,210
True,inf,50,True,0.006,641,1024000,212
True,inf,50,True,0.006,652,1024000,214
True,inf,50,True,0.006,651,1024000,216
True,inf,50,True,0.006,687,1024000,218
True,inf,50,True,0.006,703,1024000,220
True,inf,50,True,0.006,714,1024000,222
True,inf,50,True,0.006,713,1024000,224
True,inf,50,True,0.006,731,1024000,226
True,inf,50,True,0.006,749,1024000,228
True,inf,50,True,0.006,749,1024000,230
True,inf,50,True,0.006,770,1024000,232
True,inf,50,True,0.006,800,1024000,234
True,inf,50,True,0.006,806,1024000,236
True,inf,50,True,0.006,831,1024000,238
True,inf,50,True,0.006,839,1024000,240
True,inf,50,True,0.006,866,1024000,242
True,inf,50,True,0.006,870,1024000,244
True,inf,50,True,0.006,888,1024000,246
True,inf,50,True,0.006,916,1024000,248
True,inf,50,True,0.006,913,1024000,250
True,inf,50,True,0.006,946,1024000,252
True,inf,50,True,0.006,964,1024000,254
True,inf,50,True,0.006,990,1024000,256
True,inf,50,True,0.006,980,1024000,258
True,inf,50,True,0.006,1003,1024000,260
True,inf,50,True,0.006,1008,1024000,262
True,inf,50,True,0.006,1037,1024000,264
True,inf,50,True,0.006,1037,1024000,266
True,inf,50,True,0.006,1059,1024000,268
True,inf,50,True,0.006,1067,1024000,270
True,inf,50,True,0.006,1100,1024000,272
True,inf,50,True,0.006,1105,1024000,274
True,inf,50,True,0.006,1128,1024000,276
True,inf,50,True,0.006,1139,1024000,278
True,inf,50,True,0.006,1158,1024000,280
True,inf,50,True,0.006,1162,1024000,282
True,inf,50,True,0.006,1171,1024000,284
True,inf,50,True,0.006,1186,1024000,286
True,inf,50,True,0.006,1221,1024000,288
True,inf,50,True,0.006,1233,1024000,290
True,inf,50,True,0.006,1235,1024000,292
True,inf,50,True,0.006,1258,1024000,294
True,inf,50,True,0.006,1272,1024000,296
True,inf,50,True,0.006,1281,1024000,298
True,inf,50,True,0.006,1297,1024000,300
True,inf,50,True,0.006,1315,1024000,302
True,inf,50,True,0.006,1330,1024000,304
True,inf,50,True,0.006,1350,1024000,306
True,inf,50,True,0.006,1380,1024000,308
True,inf,50,True,0.006,1372,1024000,310
True,inf,50,True,0.006,1399,1024000,312
True,inf,50,True,0.006,1428,1024000,314
True,inf,50,True,0.006,1422,1024000,316
True,inf,50,True,0.006,1468,1024000,318
True,inf,50,True,0.006,1483,1024000,320
True,inf,50,True,0.006,1499,1024000,322
True,inf,50,True,0.006,1535,1024000,324
True,inf,50,True,0.006,1552,1024000,326
True,inf,50,True,0.006,1561,1024000,328
True,inf,50,True,0.006,1580,1024000,330
True,inf,50,True,0.006,1587,1024000,332
True,inf,50,True,0.006,1596,1024000,334
True,inf,50,True,0.006,1630,1024000,336
True,inf,50,True,0.006,1650,1024000,338
True,inf,50,True,0.006,1668,1024000,340
True,inf,50,True,0.006,1703,1024000,342
True,inf,50,True,0.006,1731,1024000,344
True,inf,50,True,0.006,1753,1024000,346
True,inf,50,True,0.006,1752,1024000,348
True,inf,50,True,0.006,1746,1024000,350
True,inf,50,True,0.006,1744,1024000,352
True,inf,50,True,0.006,1796,1024000,354
True,inf,50,True,0.006,1816,1024000,356
True,inf,50,True,0.006,1799,1024000,358
True,inf,50,True,0.006,1843,1024000,360
True,inf,50,True,0.006,1836,1024000,362
True,inf,50,True,0.006,1865,1024000,364
True,inf,50,True,0.006,1892,1024000,366
True,inf,50,True,0.006,1922,1024000,368
True,inf,50,True,0.006,1938,1024000,370
True,inf,50,True,0.006,1955,1024000,372
True,inf,50,True,0.006,1959,1024000,374
True,inf,50,True,0.006,1971,1024000,376
True,inf,50,True,0.006,1991,1024000,378
True,inf,50,True,0.006,2031,1024000,380
True,inf,50,True,0.006,2007,1024000,382
True,inf,50,True,0.006,2058,1024000,384
True,inf,50,True,0.006,2054,1024000,386
True,inf,50,True,0.006,2077,1024000,388
True,inf,50,True,0.006,2075,1024000,390
True,inf,50,True,0.006,2085,1024000,392
True,inf,50,True,0.006,2119,1024000,394
True,inf,50,True,0.006,2141,1024000,396
True,inf,50,True,0.006,2163,1024000,398
True,inf,50,True,0.006,2192,1024000,400
True,inf,50,True,0.006,2181,1024000,402
True,inf,50,True,0.006,2205,1024000,404
True,inf,50,True,0.006,2223,1024000,406
True,inf,50,True,0.006,2249,1024000,408
True,inf,50,True,0.006,2293,1024000,410
True,inf,50,True,0.006,2302,1024000,412
True,inf,50,True,0.006,2346,1024000,414
True,inf,50,True,0.006,2357,1024000,416
True,inf,50,True,0.006,2355,1024000,418
True,inf,50,True,0.006,2381,1024000,420
True,inf,50,True,0.006,2402,1024000,422
True,inf,50,True,0.006,2420,1024000,424
True,inf,50,True,0.006,2438,1024000,426
True,inf,50,True,0.006,2460,1024000,428
True,inf,50,True,0.006,2479,1024000,430
True,inf,50,True,0.006,2503,1024000,432
True,inf,50,True,0.006,2551,1024000,434
True,inf,50,True,0.006,2540,1024000,436
True,inf,50,True,0.006,2576,1024000,438
True,inf,50,True,0.006,2561,1024000,440
True,inf,50,True,0.006,2598,1024000,442
True,inf,50,True,0.006,2598,1024000,444
True,inf,50,True,0.006,2605,1024000,446
True,inf,50,True,0.006,2620,1024000,448
True,inf,50,True,0.006,2659,1024000,450
True,inf,50,True,0.006,2678,1024000,452
True,inf,50,True,0.006,2685,1024000,454
True,inf,50,True,0.006,2702,1024000,456
True,inf,50,True,0.006,2695,1024000,458
True,inf,50,True,0.006,2701,1024000,460
True,inf,50,True,0.006,2735,1024000,462
True,inf,50,True,0.006,2738,1024000,464
True,inf,50,True,0.006,2752,1024000,466
True,inf,50,True,0.006,2767,1024000,468
True,inf,50,True,0.006,2790,1024000,470
True,inf,50,True,0.006,2809,1024000,472
True,inf,50,True,0.006,2831,1024000,474
True,inf,50,True,0.006,2878,1024000,476
True,inf,50,True,0.006,2895,1024000,478
True,inf,50,True,0.006,2924,1024000,480
True,inf,50,True,0.006,2918,1024000,482
True,inf,50,True,0.006,2931,1024000,484
True,inf,50,True,0.006,2965,1024000,486
True,inf,50,True,0.006,2994,1024000,488
True,inf,50,True,0.006,2989,1024000,490
True,inf,50,True,0.006,3035,1024000,492
True,inf,50,True,0.006,3047,1024000,494
True,inf,50,True,0.006,3056,1024000,496
True,inf,50,True,0.006,3073,1024000,498
True,inf,50,True,0.006,3119,1024000,500
True,inf,50,True,0.006,3117,1024000,502
True,inf,50,True,0.006,3133,1024000,504
True,inf,50,True,0.006,3154,1024000,506
True,inf,50,True,0.006,3182,1024000,508
True,inf,50,True,0.006,3195,1024000,510
True,inf,50,True,0.006,3213,1024000,512
True,inf,50,True,0.006,3192,1024000,514
True,inf,50,True,0.006,3224,1024000,516
True,inf,50,True,0.006,3262,1024000,518
True,inf,50,True,0.006,3232,1024000,520
True,inf,50,True,0.006,3247,1024000,522
True,inf,50,True,0.006,3275,1024000,524
True,inf,50,True,0.006,3332,1024000,526
True,inf,50,True,0.006,3322,1024000,528
True,inf,50,True,0.006,3362,1024000,530
True,inf,50,True,0.006,3378,1024000,532
True,inf,50,True,0.006,3395,1024000,534
True,inf,50,True,0.006,3392,1024000,536
True,inf,50,True,0.006,3441,1024000,538
True,inf,50,True,0.006,3428,1024000,540
True,inf,50,True,0.006,3462,1024000,542
True,inf,50,True,0.006,3523,1024000,544
True,inf,50,True,0.006,3516,1024000,546
True,inf,50,True,0.006,3548,1024000,548
True,inf,50,True,0.006,3559,1024000,550
True,inf,50,True,0.006,3538,1024000,552
True,inf,50,True,0.006,3577,1024000,554
True,inf,50,True,0.006,3605,1024000,556
True,inf,50,True,0.006,3633,1024000,558
True,inf,50,True,0.006,3628,1024000,560
True,inf,50,True,0.006,3677,1024000,562
True,inf,50,True,0.006,3705,1024000,564
True,inf,50,True,0.006,3703,1024000,566
True,inf,50,True,0.006,3724,1024000,568
True,inf,50,True,0.006,3734,1024000,570
True,inf,50,True,0.006,3757,1024000,572
True,inf,50,True,0.006,3766,1024000,574
True,inf,50,True,0.006,3764,1024000,576
True,inf,50,True,0.006,3793,1024000,578
True,inf,50,True,0.006,3818,1024000,580
True,inf,50,True,0.006,3837,1024000,582
True,inf,50,True,0.006,3880,1024000,584
True,inf,50,True,0.006,3891,1024000,586
True,inf,50,True,0.006,3922,1024000,588
True,inf,50,True,0.006,3944,1024000,590
True,inf,50,True,0.006,3969,1024000,592
True,inf,50,True,0.006,3982,1024000,594
True,inf,50,True,0.006,3997,1024000,596
True,inf,50,True,0.006,4008,1024000,598
True,inf,50,True,0.006,4040,1024000,600
True,inf,50,True,0.006,4039,1024000,602
True,inf,50,True,0.006,4042,1024000,604
True,inf,50,True,0.006,4069,1024000,606
True,inf,50,True,0.006,4065,1024000,608
True,inf,50,True,0.006,4099,1024000,610
True,inf,50,True,0.006,4119,1024000,612
True,inf,50,True,0.006,4139,1024000,614
True,inf,50,True,0.006,4175,1024000,616
True,inf,50,True,0.006,4196,1024000,618
True,inf,50,True,0.006,4233,1024000,620
True,inf,50,True,0.006,4225,1024000,622
True,inf,50,True,0.006,4232,1024000,624
True,inf,50,True,0.006,4241,1024000,626
True,inf,50,True,0.006,4245,1024000,628
True,inf,50,True,0.006,4244,1024000,630
True,inf,50,True,0.006,4265,1024000,632
True,inf,50,True,0.006,4265,1024000,634
True,inf,50,True,0.006,4303,1024000,636
True,inf,50,True,0.006,4296,1024000,638
True,inf,50,True,0.006,4334,1024000,640
True,inf,50,True,0.006,4371,1024000,642
True,inf,50,True,0.006,4380,1024000,644
True,inf,50,True,0.006,4411,1024000,646
True,inf,50,True,0.006,4410,1024000,648
True,inf,50,True,0.006,4453,1024000,650
True,inf,50,True,0.006,4455,1024000,652
True,inf,50,True,0.006,4498,1024000,654
True,inf,50,True,0.006,4482,1024000,656
True,inf,50,True,0.006,4479,1024000,658
True,inf,50,True,0.006,4532,1024000,660
True,inf,50,True,0.006,4555,1024000,662
True,inf,50,True,0.006,4597,1024000,664
True,inf,50,True,0.006,4584,1024000,666
True,inf,50,True,0.006,4610,1024000,668
True,inf,50,True,0.006,4635,1024000,670
True,inf,50,True,0.006,4679,1024000,672
True,inf,50,True,0.006,4661,1024000,674
True,inf,50,True,0.006,4702,1024000,676
True,inf,50,True,0.006,4732,1024000,678
True,inf,50,True,0.006,4748,1024000,680
True,inf,50,True,0.006,4748,1024000,682
True,inf,50,True,0.006,4747,1024000,684
True,inf,50,True,0.006,4787,1024000,686
True,inf,50,True,0.006,4824,1024000,688
True,inf,50,True,0.006,4839,1024000,690
True,inf,50,True,0.006,4842,1024000,692
True,inf,50,True,0.006,4876,1024000,694
True,inf,50,True,0.006,4889,1024000,696
True,inf,50,True,0.006,4906,1024000,698
True,inf,50,True,0.006,4908,1024000,700
True,inf,50,True,0.006,4917,1024000,702
True,inf,50,True,0.006,4952,1024000,704
True,inf,50,True,0.006,4981,1024000,706
True,inf,50,True,0.006,5005,1024000,708
True,inf,50,True,0.006,5019,1024000,710
True,inf,50,True,0.006,5041,1024000,712
True,inf,50,True,0.006,5060,1024000,714
True,inf,50,True,0.006,5105,1024000,716
True,inf,50,True,0.006,5109,1024000,718
True,inf,50,True,0.006,5152,1024000,720
True,inf,50,True,0.006,5142,1024000,722
True,inf,50,True,0.006,5163,1024000,724
True,inf,50,True,0.006,5176,1024000,726
True,inf,50,True,0.006,5208,1024000,728
True,inf,50,True,0.006,5228,1024000,730
True,inf,50,True,0.006,5251,1024000,732
True,inf,50,True,0.006,5228,1024000,734
True,inf,50,True,0.006,5286,1024000,736
True,inf,50,True,0.006,5339,1024000,738
True,inf,50,True,0.006,5334,1024000,740
True,inf,50,True,0.006,5391,1024000,742
True,inf,50,True,0.006,5386,1024000,744
True,inf,50,True,0.006,5372,1024000,746
True,inf,50,True,0.006,5406,1024000,748
True,inf,50,True,0.006,5423,1024000,750
True,inf,50,True,0.006,5478,1024000,752
True,inf,50,True,0.006,5473,1024000,754
True,inf,50,True,0.006,5493,1024000,756
True,inf,50,True,0.006,5487,1024000,758
True,inf,50,True,0.006,5524,1024000,760
True,inf,50,True,0.006,5535,1024000,762
True,inf,50,True,0.006,5581,1024000,764
True,inf,50,True,0.006,5576,1024000,766
True,inf,50,True,0.006,5613,1024000,768
True,inf,50,True,0.006,5601,1024000,770
True,inf,50,True,0.006,5634,1024000,772
True,inf,50,True,0.006,5676,1024000,774
True,inf,50,True,0.006,5715,1024000,776
True,inf,50,True,0.006,5733,1024000,778
True,inf,50,True,0.006,5753,1024000,780
True,inf,50,True,0.006,5769,1024000,782
True,inf,50,True,0.006,5786,1024000,784
True,inf,50,True,0.006,5811,1024000,786
True,inf,50,True,0.006,5805,1024000,788
True,inf,50,True,0.006,5812,1024000,790
True,inf,50,True,0.006,5870,1024000,792
True,inf,50,True,0.006,5862,1024000,794
True,inf,50,True,0.006,5900,1024000,796
True,inf,50,True,0.006,5926,1024000,798
True,inf,50,True,0.006,5924,1024000,800
True,inf,50,True,0.006,5920,1024000,802
True,inf,50,True,0.006,5931,1024000,804
True,inf,50,True,0.006,5946,1024000,806
True,inf,50,True,0.006,5979,1024000,808
True,inf,50,True,0.006,5997,1024000,810
True,inf,50,True,0.006,6020,1024000,812
True,inf,50,True,0.006,6023,1024000,814
True,inf,50,True,0.006,6054,1024000,816
True,inf,50,True,0.006,6103,1024000,818
True,inf,50,True,0.006,6113,1024000,820
True,inf,50,True,0.006,6131,1024000,822
True,inf,50,True,0.006,6133,1024000,824
True,inf,50,True,0.006,6163,1024000,826
True,inf,50,True,0.006,6176,1024000,828
True,inf,50,True,0.006,6214,1024000,830
True,inf,50,True,0.006,6203,1024000,832
True,inf,50,True,0.006,6231,1024000,834
True,inf,50,True,0.006,6218,1024000,836
True,inf,50,True,0.006,6274,1024000,838
True,inf,50,True,0.006,6290,1024000,840
True,inf,50,True,0.006,6279,1024000,842
True,inf,50,True,0.006,6305,1024000,844
True,inf,50,True,0.006,6317,1024000,846
True,inf,50,True,0.006,6359,1024000,848
True,inf,50,True,0.006,6361,1024000,850
True,inf,50,True,0.006,6423,1024000,852
True,inf,50,True,0.006,6423,1024000,854
True,inf,50,True,0.006,6438,1024000,856
True,inf,50,True,0.006,6455,1024000,858
True,inf,50,True,0.006,6482,1024000,860
True,inf,50,True,0.006,6494,1024000,862
True,inf,50,True,0.006,6534,1024000,864
True,inf,50,True,0.006,6533,1024000,866
True,inf,50,True,0.006,6546,1024000,868
True,inf,50,True,0.006,6549,1024000,870
True,inf,50,True,0.006,6575,1024000,872
True,inf,50,True,0.006,6584,1024000,874
True,inf,50,True,0.006,6603,1024000,876
True,inf,50,True,0.006,6623,1024000,878
True,inf,50,True,0.006,6694,1024000,880
True,inf,50,True,0.006,6711,1024000,882
True,inf,50,True,0.006,6712,1024000,884
True,inf,50,True,0.006,6747,1024000,886
True,inf,50,True,0.006,6763,1024000,888
True,inf,50,True,0.006,6732,1024000,890
True,inf,50,True,0.006,6750,1024000,892
True,inf,50,True,0.006,6778,1024000,894
True,inf,50,True,0.006,6795,1024000,896
True,inf,50,True,0.006,6814,1024000,898
True,inf,50,True,0.006,6832,1024000,900
True,inf,50,True,0.006,6872,1024000,902
True,inf,50,True,0.006,6869,1024000,904
True,inf,50,True,0.006,6885,1024000,906
True,inf,50,True,0.006,6897,1024000,908
True,inf,50,True,0.006,6898,1024000,910
True,inf,50,True,0.006,6912,1024000,912
True,inf,50,True,0.006,6941,1024000,914
True,inf,50,True,0.006,6983,1024000,916
True,inf,50,True,0.006,6992,1024000,918
True,inf,50,True,0.006,7014,1024000,920
True,inf,50,True,0.006,7037,1024000,922
True,inf,50,True,0.006,7054,1024000,924
True,inf,50,True,0.006,7105,1024000,926
True,inf,50,True,0.006,7113,1024000,928
True,inf,50,True,0.006,7144,1024000,930
True,inf,50,True,0.006,7160,1024000,932
True,inf,50,True,0.006,7175,1024000,934
True,inf,50,True,0.006,7219,1024000,936
True,inf,50,True,0.006,7235,1024000,938
True,inf,50,True,0.006,7222,1024000,940
True,inf,50,True,0.006,7229,1024000,942
True,inf,50,True,0.006,7265,1024000,944
True,inf,50,True,0.006,7295,1024000,946
True,inf,50,True,0.006,7311,1024000,948
True,inf,50,True,0.006,7343,1024000,950
True,inf,50,True,0.006,7359,1024000,952
True,inf,50,True,0.006,7376,1024000,954
True,inf,50,True,0.006,7389,1024000,956
True,inf,50,True,0.006,7401,1024000,958
True,inf,50,True,0.006,7440,1024000,960
True,inf,50,True,0.006,7444,1024000,962
True,inf,50,True,0.006,7489,1024000,964
True,inf,50,True,0.006,7503,1024000,966
True,inf,50,True,0.006,7501,1024000,968
True,inf,50,True,0.006,7462,1024000,970
True,inf,50,True,0.006,7530,1024000,972
True,inf,50,True,0.006,7531,1024000,974
True,inf,50,True,0.006,7588,1024000,976
True,inf,50,True,0.006,7617,1024000,978
True,inf,50,True,0.006,7596,1024000,980
True,inf,50,True,0.006,7659,1024000,982
True,inf,50,True,0.006,7667,1024000,984
True,inf,50,True,0.006,7693,1024000,986
True,inf,50,True,0.006,7708,1024000,988
True,inf,50,True,0.006,7733,1024000,990
True,inf,50,True,0.006,7741,1024000,992
True,inf,50,True,0.006,7792,1024000,994
True,inf,50,True,0.006,7800,1024000,996
True,inf,50,True,0.006,7831,1024000,998
